2016-12-2614:00:00,-1,-0.03, 13.67117.0,117.03
2016-12-2615:00:00,0,-0., 13.67117.03,117.02
2016-12-2616:00:00,1, 0.02, 13.69117.02,117.04
2016-12-2617:00:00,-1,-0., 13.69117.04,117.04
2016-12-2618:00:00,-1,-0.05, 13.64117.04,117.09
2016-12-2619:00:00,-1,-0., 13.64117.09,117.09
2016-12-2620:00:00,0,-0., 13.64117.09,117.05
2016-12-2621:00:00,0, 0., 13.64117.05,117.05
2016-12-2622:00:00,0, 0., 13.64117.05,117.07
2016-12-2623:00:00,1, 0.01, 13.65117.07,117.08
2016-12-2700:00:00,1, 0.11, 13.76117.08,117.19
2016-12-2701:00:00,-1,-0.22, 13.54117.19,117.41
2016-12-2702:00:00,0, 0., 13.54117.41,117.41
2016-12-2703:00:00,0,-0., 13.54117.41,117.33
2016-12-2704:00:00,1, 0.07, 13.61117.33,117.4
2016-12-2705:00:00,-1, 0.07, 13.68117.4,117.33
2016-12-2706:00:00,1,-0.03, 13.65117.33,117.3
2016-12-2707:00:00,0,-0., 13.65117.3,117.29
2016-12-2708:00:00,1, 0.01, 13.66117.29,117.3
2016-12-2709:00:00,1,-0.05, 13.61117.3,117.25
2016-12-2710:00:00,-1,-0.01, 13.6117.25,117.26
2016-12-2711:00:00,1, 0.01, 13.61117.26,117.27
2016-12-2712:00:00,0, 0., 13.61117.27,117.29
2016-12-2713:00:00,0, 0., 13.61117.29,117.38
2016-12-2714:00:00,0, 0., 13.61117.38,117.39
2016-12-2715:00:00,-1,-0.1, 13.51117.39,117.49
2016-12-2716:00:00,-1,-0.1, 13.41117.49,117.59
2016-12-2717:00:00,1,-0.08, 13.33117.59,117.51
2016-12-2718:00:00,1,-0.06, 13.27117.51,117.45
2016-12-2719:00:00,0, 0., 13.27117.45,117.45
2016-12-2720:00:00,0,-0., 13.27117.45,117.43
2016-12-2721:00:00,0, 0., 13.27117.43,117.45
2016-12-2722:00:00,1,-0.06, 13.21117.45,117.39
2016-12-2723:00:00,0, 0., 13.21117.39,117.43
2016-12-2800:00:00,-1,-0.05, 13.16117.43,117.48
2016-12-2801:00:00,1, 0.1, 13.26117.48,117.58
2016-12-2802:00:00,-1,-0.06, 13.2117.58,117.64
2016-12-2803:00:00,-1,-0.02, 13.18117.64,117.66
2016-12-2804:00:00,0,-0., 13.18117.66,117.56
2016-12-2805:00:00,0, 0., 13.18117.56,117.65
2016-12-2806:00:00,-1, 0.14, 13.32117.65,117.51
2016-12-2807:00:00,1, 0.03, 13.35117.51,117.54
2016-12-2808:00:00,-1, 0.05, 13.4117.54,117.49
2016-12-2809:00:00,0, 0., 13.4117.49,117.6
2016-12-2810:00:00,0, 0., 13.4117.6,117.65
2016-12-2811:00:00,0, 0., 13.4117.65,117.67
2016-12-2812:00:00,-1,-0.09, 13.31117.67,117.76
2016-12-2813:00:00,-1, 0.05, 13.36117.76,117.71
2016-12-2814:00:00,-1,-0.06, 13.3117.71,117.77
2016-12-2815:00:00,0,-0., 13.3117.77,117.68
2016-12-2816:00:00,-1, 0.07, 13.37117.68,117.61
2016-12-2817:00:00,0, 0., 13.37117.61,117.66
2016-12-2818:00:00,0,-0., 13.37117.66,117.54
2016-12-2819:00:00,0,-0., 13.37117.54,117.22
2016-12-2820:00:00,1,-0.04, 13.33117.22,117.18
2016-12-2821:00:00,1, 0.01, 13.34117.18,117.19
2016-12-2822:00:00,-1,-0.05, 13.29117.19,117.24
2016-12-2823:00:00,1,-0.21, 13.08117.24,117.03
2016-12-2900:00:00,1, 0.05, 13.13117.03,117.08
2016-12-2901:00:00,-1, 0.12, 13.25117.08,116.96
2016-12-2902:00:00,0,-0., 13.25116.96,116.74
2016-12-2903:00:00,1, 0.08, 13.33116.74,116.82
2016-12-2904:00:00,-1, 0.09, 13.42116.82,116.73
2016-12-2905:00:00,1,-0.03, 13.39116.73,116.7
2016-12-2906:00:00,1,-0.03, 13.36116.7,116.67
2016-12-2907:00:00,1,-0.32, 13.04116.67,116.35
2016-12-2908:00:00,1, 0., 13.04116.35,116.35
2016-12-2909:00:00,0, 0., 13.04116.35,116.5
2016-12-2910:00:00,-1, 0.18, 13.22116.5,116.32
2016-12-2911:00:00,1, 0.05, 13.27116.32,116.37
2016-12-2912:00:00,0, 0., 13.27116.37,116.57
2016-12-2913:00:00,-1,-0.18, 13.09116.57,116.75
2016-12-2914:00:00,-1,-0.03, 13.06116.75,116.78
2016-12-2915:00:00,-1, 0.08, 13.14116.78,116.7
2016-12-2916:00:00,1,-0.29, 12.85116.7,116.41
2016-12-2917:00:00,1,-0.08, 12.77116.41,116.33
2016-12-2918:00:00,-1,-0.17, 12.6116.33,116.5
2016-12-2919:00:00,-1, 0.05, 12.65116.5,116.45
2016-12-2920:00:00,-1,-0.19, 12.46116.45,116.64
2016-12-2921:00:00,1,-0.04, 12.42116.64,116.6
2016-12-2922:00:00,1,-0.07, 12.35116.6,116.53
2016-12-2923:00:00,1, 0.01, 12.36116.53,116.54
2016-12-3000:00:00,-1, 0.23, 12.59116.54,116.31
2016-12-3001:00:00,0,-0., 12.59116.31,116.22
2016-12-3002:00:00,1, 0.06, 12.65116.22,116.28
2016-12-3003:00:00,1, 0.12, 12.77116.28,116.4
2016-12-3004:00:00,-1,-0.28, 12.49116.4,116.68
2016-12-3005:00:00,-1,-0.04, 12.45116.68,116.72
2016-12-3006:00:00,-1, 0.05, 12.5116.72,116.67
2016-12-3007:00:00,1, 0.09, 12.59116.67,116.76
2016-12-3008:00:00,0, 0., 12.59116.76,117.08
2016-12-3009:00:00,1,-0.01, 12.58117.08,117.07
2016-12-3010:00:00,1,-0.24, 12.34117.07,116.83
2016-12-3011:00:00,1,-0.03, 12.31116.83,116.8
2016-12-3012:00:00,-1,-0.13, 12.18116.8,116.93
2016-12-3013:00:00,1, 0.09, 12.27116.93,117.02
2016-12-3014:00:00,0,-0., 12.27117.02,116.89
2016-12-3015:00:00,1,-0.17, 12.1116.89,116.72
2016-12-3016:00:00,0,-0., 12.1116.72,116.58
2016-12-3017:00:00,0, 0., 12.1116.58,116.77
2016-12-3018:00:00,0,-0., 12.1116.77,116.65
2016-12-3019:00:00,1, 0.19, 12.29116.65,116.84
2016-12-3020:00:00,1,-0.12, 12.17116.84,116.72
2016-12-3021:00:00,1, 0.15, 12.32116.72,116.87
2016-12-3022:00:00,1, 0., 12.32116.87,116.87
2016-12-3023:00:00,0, 0., 12.32116.87,116.87
2016-12-3100:00:00,-1,-0., 12.32116.87,116.87
2016-12-3101:00:00,-1,-0., 12.32116.87,116.87
2016-12-3102:00:00,0, 0., 12.32116.87,116.87
2016-12-3103:00:00,-1,-0., 12.32116.87,116.87
2016-12-3104:00:00,0, 0., 12.32116.87,116.87
2016-12-3105:00:00,-1,-0., 12.32116.87,116.87
2016-12-3106:00:00,0, 0., 12.32116.87,116.87
2016-12-3107:00:00,-1,-0., 12.32116.87,116.87
2016-12-3108:00:00,1, 0., 12.32116.87,116.87
2016-12-3109:00:00,1, 0., 12.32116.87,116.87
2016-12-3110:00:00,1, 0., 12.32116.87,116.87
2016-12-3111:00:00,1, 0., 12.32116.87,116.87
2016-12-3112:00:00,0, 0., 12.32116.87,116.87
2016-12-3113:00:00,1, 0., 12.32116.87,116.87
2016-12-3114:00:00,0, 0., 12.32116.87,116.87
2016-12-3115:00:00,0, 0., 12.32116.87,116.87
2016-12-3116:00:00,0, 0., 12.32116.87,116.87
2016-12-3117:00:00,0, 0., 12.32116.87,116.87
2016-12-3118:00:00,-1,-0., 12.32116.87,116.87
2016-12-3119:00:00,0, 0., 12.32116.87,116.87
2016-12-3120:00:00,0, 0., 12.32116.87,116.87
2016-12-3121:00:00,0, 0., 12.32116.87,116.87
2016-12-3122:00:00,-1,-0., 12.32116.87,116.87
2016-12-3123:00:00,0, 0., 12.32116.87,116.87
2017-01-0100:00:00,0, 0., 12.32116.87,116.87
2017-01-0101:00:00,-1,-0., 12.32116.87,116.87
2017-01-0102:00:00,0, 0., 12.32116.87,116.87
2017-01-0103:00:00,0, 0., 12.32116.87,116.87
2017-01-0104:00:00,0, 0., 12.32116.87,116.87
2017-01-0105:00:00,0, 0., 12.32116.87,116.87
2017-01-0106:00:00,0, 0., 12.32116.87,116.87
2017-01-0107:00:00,0, 0., 12.32116.87,116.87
2017-01-0108:00:00,-1,-0., 12.32116.87,116.87
2017-01-0109:00:00,0, 0., 12.32116.87,116.87
2017-01-0110:00:00,0, 0., 12.32116.87,116.87
2017-01-0111:00:00,0, 0., 12.32116.87,116.87
2017-01-0112:00:00,0, 0., 12.32116.87,116.87
2017-01-0113:00:00,0, 0., 12.32116.87,116.87
2017-01-0114:00:00,0, 0., 12.32116.87,116.87
2017-01-0115:00:00,0, 0., 12.32116.87,116.87
2017-01-0116:00:00,-1,-0., 12.32116.87,116.87
2017-01-0117:00:00,1, 0., 12.32116.87,116.87
2017-01-0118:00:00,1, 0., 12.32116.87,116.87
2017-01-0119:00:00,1, 0.16, 12.48116.87,117.03
2017-01-0120:00:00,-1, 0.1, 12.58117.03,116.93
2017-01-0121:00:00,1,-0.04, 12.54116.93,116.89
2017-01-0122:00:00,1, 0., 12.54116.89,116.89
2017-01-0123:00:00,0, 0., 12.54116.89,116.94
2017-01-0200:00:00,-1, 0.19, 12.73116.94,116.75
2017-01-0201:00:00,-1, 0.01, 12.74116.75,116.74
2017-01-0202:00:00,-1,-0.03, 12.71116.74,116.77
2017-01-0203:00:00,-1,-0.05, 12.66116.77,116.82
2017-01-0204:00:00,-1, 0.01, 12.67116.82,116.81
2017-01-0205:00:00,0, 0., 12.67116.81,116.85
2017-01-0206:00:00,-1,-0.01, 12.66116.85,116.86
2017-01-0207:00:00,-1, 0.01, 12.67116.86,116.85
2017-01-0208:00:00,1, 0.28, 12.95116.85,117.13
2017-01-0209:00:00,1, 0.23, 13.18117.13,117.36
2017-01-0210:00:00,-1,-0.06, 13.12117.36,117.42
2017-01-0211:00:00,-1, 0.11, 13.23117.42,117.31
2017-01-0212:00:00,-1,-0.08, 13.15117.31,117.39
2017-01-0213:00:00,-1,-0.08, 13.07117.39,117.47
2017-01-0214:00:00,-1, 0.15, 13.22117.47,117.32
2017-01-0215:00:00,0, 0., 13.22117.32,117.38
2017-01-0216:00:00,-1,-0., 13.22117.38,117.38
2017-01-0217:00:00,1,-0.01, 13.21117.38,117.37
2017-01-0218:00:00,1,-0.01, 13.2117.37,117.36
2017-01-0219:00:00,1, 0.09, 13.29117.36,117.45
2017-01-0220:00:00,0, 0., 13.29117.45,117.57
2017-01-0221:00:00,-1,-0.01, 13.28117.57,117.58
2017-01-0222:00:00,-1, 0.04, 13.32117.58,117.54
2017-01-0223:00:00,0,-0., 13.32117.54,117.3
2017-01-0300:00:00,-1,-0.15, 13.17117.3,117.45
2017-01-0301:00:00,-1, 0.1, 13.27117.45,117.35
2017-01-0302:00:00,-1,-0.01, 13.26117.35,117.36
2017-01-0303:00:00,-1,-0.01, 13.25117.36,117.37
2017-01-0304:00:00,-1, 0.02, 13.27117.37,117.35
2017-01-0305:00:00,-1, 0.04, 13.31117.35,117.31
2017-01-0306:00:00,1, 0.01, 13.32117.31,117.32
2017-01-0307:00:00,1, 0.16, 13.48117.32,117.48
2017-01-0308:00:00,0, 0., 13.48117.48,117.82
2017-01-0309:00:00,1, 0.23, 13.71117.82,118.05
2017-01-0310:00:00,-1,-0.07, 13.64118.05,118.12
2017-01-0311:00:00,1, 0.12, 13.76118.12,118.24
2017-01-0312:00:00,-1, 0.08, 13.84118.24,118.16
2017-01-0313:00:00,1,-0.01, 13.83118.16,118.15
2017-01-0314:00:00,1, 0., 13.83118.15,118.15
2017-01-0315:00:00,0, 0., 13.83118.15,118.19
2017-01-0316:00:00,1,-0.2, 13.63118.19,117.99
2017-01-0317:00:00,1,-0.33, 13.3117.99,117.66
2017-01-0318:00:00,1,-0.23, 13.07117.66,117.43
2017-01-0319:00:00,-1,-0.13, 12.94117.43,117.56
2017-01-0320:00:00,1, 0.07, 13.01117.56,117.63
2017-01-0321:00:00,1, 0.08, 13.09117.63,117.71
2017-01-0322:00:00,-1,-0.03, 13.06117.71,117.74
2017-01-0323:00:00,1,-0.06, 13.117.74,117.68
2017-01-0400:00:00,1,-0.06, 12.94117.68,117.62
2017-01-0401:00:00,1, 0.31, 13.25117.62,117.93
2017-01-0402:00:00,1, 0.17, 13.42117.93,118.1
2017-01-0403:00:00,1,-0.17, 13.25118.1,117.93
2017-01-0404:00:00,1,-0.02, 13.23117.93,117.91
2017-01-0405:00:00,1, 0.07, 13.3117.91,117.98
2017-01-0406:00:00,1, 0.06, 13.36117.98,118.04
2017-01-0407:00:00,-1, 0.01, 13.37118.04,118.03
2017-01-0408:00:00,-1, 0.04, 13.41118.03,117.99
2017-01-0409:00:00,1,-0.23, 13.18117.99,117.76
2017-01-0410:00:00,-1, 0.08, 13.26117.76,117.68
2017-01-0411:00:00,-1, 0.08, 13.34117.68,117.6
2017-01-0412:00:00,1,-0.04, 13.3117.6,117.56
2017-01-0413:00:00,1,-0.05, 13.25117.56,117.51
2017-01-0414:00:00,1, 0., 13.25117.51,117.51
2017-01-0415:00:00,1,-0.35, 12.9117.51,117.16
2017-01-0416:00:00,1, 0.03, 12.93117.16,117.19
2017-01-0417:00:00,1, 0.18, 13.11117.19,117.37
2017-01-0418:00:00,-1,-0., 13.11117.37,117.37
2017-01-0419:00:00,0, 0., 13.11117.37,117.39
2017-01-0420:00:00,-1,-0.19, 12.92117.39,117.58
2017-01-0421:00:00,-1, 0.24, 13.16117.58,117.34
2017-01-0422:00:00,1,-0.11, 13.05117.34,117.23
2017-01-0423:00:00,1, 0.03, 13.08117.23,117.26
2017-01-0500:00:00,-1, 0.15, 13.23117.26,117.11
2017-01-0501:00:00,1,-0.78, 12.45117.11,116.33
2017-01-0502:00:00,-1,-0.19, 12.26116.33,116.52
2017-01-0503:00:00,-1, 0.02, 12.28116.52,116.5
2017-01-0504:00:00,1,-0.05, 12.23116.5,116.45
2017-01-0505:00:00,1,-0.08, 12.15116.45,116.37
2017-01-0506:00:00,1, 0.08, 12.23116.37,116.45
2017-01-0507:00:00,-1, 0.78, 13.01116.45,115.67
2017-01-0508:00:00,1, 0.26, 13.27115.67,115.93
2017-01-0509:00:00,1, 0.4, 13.67115.93,116.33
2017-01-0510:00:00,-1,-0.28, 13.39116.33,116.61
2017-01-0511:00:00,-1,-0.13, 13.26116.61,116.74
2017-01-0512:00:00,1,-0.1, 13.16116.74,116.64
2017-01-0513:00:00,1,-0.13, 13.03116.64,116.51
2017-01-0514:00:00,1,-0.37, 12.66116.51,116.14
2017-01-0515:00:00,1,-0.15, 12.51116.14,115.99
2017-01-0516:00:00,1,-0.51, 12.115.99,115.48
2017-01-0517:00:00,0,-0., 12.115.48,115.44
2017-01-0518:00:00,0,-0., 12.115.44,115.39
2017-01-0519:00:00,1, 0.15, 12.15115.39,115.54
2017-01-0520:00:00,0, 0., 12.15115.54,115.55
2017-01-0521:00:00,0, 0., 12.15115.55,115.56
2017-01-0522:00:00,1,-0.22, 11.93115.56,115.34
2017-01-0523:00:00,-1,-0.1, 11.83115.34,115.44
2017-01-0600:00:00,0,-0., 11.83115.44,115.31
2017-01-0601:00:00,1, 0.39, 12.22115.31,115.7
2017-01-0602:00:00,1, 0.17, 12.39115.7,115.87
2017-01-0603:00:00,-1, 0.12, 12.51115.87,115.75
2017-01-0604:00:00,-1,-0., 12.51115.75,115.75
2017-01-0605:00:00,1, 0.16, 12.67115.75,115.91
2017-01-0606:00:00,1, 0., 12.67115.91,115.91
2017-01-0607:00:00,1, 0.24, 12.91115.91,116.15
2017-01-0608:00:00,-1,-0.07, 12.84116.15,116.22
2017-01-0609:00:00,1,-0.15, 12.69116.22,116.07
2017-01-0610:00:00,1,-0.1, 12.59116.07,115.97
2017-01-0611:00:00,-1, 0.21, 12.8115.97,115.76
2017-01-0612:00:00,-1,-0.21, 12.59115.76,115.97
2017-01-0613:00:00,-1,-0.15, 12.44115.97,116.12
2017-01-0614:00:00,-1,-0.45, 11.99116.12,116.57
2017-01-0615:00:00,-1, 0.01, 12.116.57,116.56
2017-01-0616:00:00,1,-0.11, 11.89116.56,116.45
2017-01-0617:00:00,1, 0.39, 12.28116.45,116.84
2017-01-0618:00:00,1, 0., 12.28116.84,116.84
2017-01-0619:00:00,0, 0., 12.28116.84,117.17
2017-01-0620:00:00,-1, 0.17, 12.45117.17,117.0
2017-01-0621:00:00,-1,-0., 12.45117.0,117.0
2017-01-0622:00:00,-1, 0.09, 12.54117.0,116.91
2017-01-0623:00:00,1, 0., 12.54116.91,116.91
2017-01-0700:00:00,-1,-0., 12.54116.91,116.91
2017-01-0701:00:00,-1,-0., 12.54116.91,116.91
2017-01-0702:00:00,0, 0., 12.54116.91,116.91
2017-01-0703:00:00,0, 0., 12.54116.91,116.91
2017-01-0704:00:00,0, 0., 12.54116.91,116.91
2017-01-0705:00:00,1, 0., 12.54116.91,116.91
2017-01-0706:00:00,-1,-0., 12.54116.91,116.91
2017-01-0707:00:00,-1,-0., 12.54116.91,116.91
2017-01-0708:00:00,0, 0., 12.54116.91,116.91
2017-01-0709:00:00,0, 0., 12.54116.91,116.91
2017-01-0710:00:00,-1,-0., 12.54116.91,116.91
2017-01-0711:00:00,1, 0., 12.54116.91,116.91
2017-01-0712:00:00,-1,-0., 12.54116.91,116.91
2017-01-0713:00:00,1, 0., 12.54116.91,116.91
2017-01-0714:00:00,-1,-0., 12.54116.91,116.91
2017-01-0715:00:00,-1,-0., 12.54116.91,116.91
2017-01-0716:00:00,-1,-0., 12.54116.91,116.91
2017-01-0717:00:00,-1,-0., 12.54116.91,116.91
2017-01-0718:00:00,-1,-0., 12.54116.91,116.91
2017-01-0719:00:00,0, 0., 12.54116.91,116.91
2017-01-0720:00:00,-1,-0., 12.54116.91,116.91
2017-01-0721:00:00,1, 0., 12.54116.91,116.91
2017-01-0722:00:00,1, 0., 12.54116.91,116.91
2017-01-0723:00:00,-1,-0., 12.54116.91,116.91
2017-01-0800:00:00,0, 0., 12.54116.91,116.91
2017-01-0801:00:00,-1,-0., 12.54116.91,116.91
2017-01-0802:00:00,0, 0., 12.54116.91,116.91
2017-01-0803:00:00,0, 0., 12.54116.91,116.91
2017-01-0804:00:00,0, 0., 12.54116.91,116.91
2017-01-0805:00:00,0, 0., 12.54116.91,116.91
2017-01-0806:00:00,0, 0., 12.54116.91,116.91
2017-01-0807:00:00,0, 0., 12.54116.91,116.91
2017-01-0808:00:00,0, 0., 12.54116.91,116.91
2017-01-0809:00:00,0, 0., 12.54116.91,116.91
2017-01-0810:00:00,0, 0., 12.54116.91,116.91
2017-01-0811:00:00,0, 0., 12.54116.91,116.91
2017-01-0812:00:00,0, 0., 12.54116.91,116.91
2017-01-0813:00:00,0, 0., 12.54116.91,116.91
2017-01-0814:00:00,0, 0., 12.54116.91,116.91
2017-01-0815:00:00,0, 0., 12.54116.91,116.91
2017-01-0816:00:00,0, 0., 12.54116.91,116.91
2017-01-0817:00:00,0, 0., 12.54116.91,116.91
2017-01-0818:00:00,0,-0., 12.54116.91,116.9
2017-01-0819:00:00,0, 0., 12.54116.9,117.0
2017-01-0820:00:00,0,-0., 12.54117.0,116.99
2017-01-0821:00:00,0, 0., 12.54116.99,117.01
2017-01-0822:00:00,0, 0., 12.54117.01,117.02
2017-01-0823:00:00,-1,-0.13, 12.41117.02,117.15
2017-01-0900:00:00,-1, 0.01, 12.42117.15,117.14
2017-01-0901:00:00,1, 0.03, 12.45117.14,117.17
2017-01-0902:00:00,-1,-0.05, 12.4117.17,117.22
2017-01-0903:00:00,-1,-0.08, 12.32117.22,117.3
2017-01-0904:00:00,-1,-0.08, 12.24117.3,117.38
2017-01-0905:00:00,-1,-0.1, 12.14117.38,117.48
2017-01-0906:00:00,-1, 0.02, 12.16117.48,117.46
2017-01-0907:00:00,1,-0.08, 12.08117.46,117.38
2017-01-0908:00:00,1, 0., 12.08117.38,117.38
2017-01-0909:00:00,1,-0.26, 11.82117.38,117.12
2017-01-0910:00:00,-1, 0.05, 11.87117.12,117.07
2017-01-0911:00:00,0,-0., 11.87117.07,117.04
2017-01-0912:00:00,1,-0.3, 11.57117.04,116.74
2017-01-0913:00:00,1,-0.08, 11.49116.74,116.66
2017-01-0914:00:00,-1, 0.16, 11.65116.66,116.5
2017-01-0915:00:00,1,-0.09, 11.56116.5,116.41
2017-01-0916:00:00,1, 0.07, 11.63116.41,116.48
2017-01-0917:00:00,1,-0.4, 11.23116.48,116.08
2017-01-0918:00:00,1, 0.07, 11.3116.08,116.15
2017-01-0919:00:00,1, 0.12, 11.42116.15,116.27
2017-01-0920:00:00,0,-0., 11.42116.27,116.03
2017-01-0921:00:00,0,-0., 11.42116.03,116.01
2017-01-0922:00:00,0, 0., 11.42116.01,116.01
2017-01-0923:00:00,0,-0., 11.42116.01,115.91
2017-01-1000:00:00,0, 0., 11.42115.91,115.98
2017-01-1001:00:00,-1,-0.03, 11.39115.98,116.01
2017-01-1002:00:00,-1,-0.08, 11.31116.01,116.09
2017-01-1003:00:00,-1, 0.49, 11.8116.09,115.6
2017-01-1004:00:00,-1, 0.26, 12.06115.6,115.34
2017-01-1005:00:00,-1,-0.12, 11.94115.34,115.46
2017-01-1006:00:00,-1,-0.09, 11.85115.46,115.55
2017-01-1007:00:00,1, 0.21, 12.06115.55,115.76
2017-01-1008:00:00,-1,-0.05, 12.01115.76,115.81
2017-01-1009:00:00,1,-0.11, 11.9115.81,115.7
2017-01-1010:00:00,-1,-0.28, 11.62115.7,115.98
2017-01-1011:00:00,-1, 0.18, 11.8115.98,115.8
2017-01-1012:00:00,-1,-0.12, 11.68115.8,115.92
2017-01-1013:00:00,-1,-0.28, 11.4115.92,116.2
2017-01-1014:00:00,1,-0.13, 11.27116.2,116.07
2017-01-1015:00:00,-1, 0.45, 11.72116.07,115.62
2017-01-1016:00:00,1,-0.22, 11.5115.62,115.4
2017-01-1017:00:00,1, 0.36, 11.86115.4,115.76
2017-01-1018:00:00,1, 0.04, 11.9115.76,115.8
2017-01-1019:00:00,0,-0., 11.9115.8,115.69
2017-01-1020:00:00,1, 0.04, 11.94115.69,115.73
2017-01-1021:00:00,-1, 0.1, 12.04115.73,115.63
2017-01-1022:00:00,1, 0.13, 12.17115.63,115.76
2017-01-1023:00:00,-1,-0.07, 12.1115.76,115.83
2017-01-1100:00:00,-1,-0.03, 12.07115.83,115.86
2017-01-1101:00:00,-1,-0.05, 12.02115.86,115.91
2017-01-1102:00:00,-1,-0.03, 11.99115.91,115.94
2017-01-1103:00:00,1, 0.18, 12.17115.94,116.12
2017-01-1104:00:00,1,-0.12, 12.05116.12,116.0
2017-01-1105:00:00,-1,-0.07, 11.98116.0,116.07
2017-01-1106:00:00,-1, 0.12, 12.1116.07,115.95
2017-01-1107:00:00,-1, 0.05, 12.15115.95,115.9
2017-01-1108:00:00,-1,-0.15, 12.115.9,116.05
2017-01-1109:00:00,-1, 0.09, 12.09116.05,115.96
2017-01-1110:00:00,-1,-0.2, 11.89115.96,116.16
2017-01-1111:00:00,0, 0., 11.89116.16,116.33
2017-01-1112:00:00,0,-0., 11.89116.33,116.24
2017-01-1113:00:00,0, 0., 11.89116.24,116.24
2017-01-1114:00:00,0,-0., 11.89116.24,116.12
2017-01-1115:00:00,1, 0.44, 12.33116.12,116.56
2017-01-1116:00:00,-1,-0.03, 12.3116.56,116.59
2017-01-1117:00:00,-1, 0.32, 12.62116.59,116.27
2017-01-1118:00:00,1,-0.91, 11.71116.27,115.36
2017-01-1119:00:00,1,-0.4, 11.31115.36,114.96
2017-01-1120:00:00,-1,-0.45, 10.86114.96,115.41
2017-01-1121:00:00,1, 0., 10.86115.41,115.41
2017-01-1122:00:00,1,-0.01, 10.85115.41,115.4
2017-01-1123:00:00,-1, 0.02, 10.87115.4,115.38
2017-01-1200:00:00,-1, 0.28, 11.15115.38,115.1
2017-01-1201:00:00,-1,-0.02, 11.13115.1,115.12
2017-01-1202:00:00,-1, 0.05, 11.18115.12,115.07
2017-01-1203:00:00,1,-0.3, 10.88115.07,114.77
2017-01-1204:00:00,1,-0.36, 10.52114.77,114.41
2017-01-1205:00:00,-1,-0.21, 10.31114.41,114.62
2017-01-1206:00:00,-1, 0.23, 10.54114.62,114.39
2017-01-1207:00:00,-1, 0.14, 10.68114.39,114.25
2017-01-1208:00:00,-1,-0.06, 10.62114.25,114.31
2017-01-1209:00:00,-1, 0.32, 10.94114.31,113.99
2017-01-1210:00:00,1, 0.04, 10.98113.99,114.03
2017-01-1211:00:00,1, 0.15, 11.13114.03,114.18
2017-01-1212:00:00,-1,-0.12, 11.01114.18,114.3
2017-01-1213:00:00,-1, 0.27, 11.28114.3,114.03
2017-01-1214:00:00,-1,-0.32, 10.96114.03,114.35
2017-01-1215:00:00,-1, 0.11, 11.07114.35,114.24
2017-01-1216:00:00,1,-0.21, 10.86114.24,114.03
2017-01-1217:00:00,0,-0., 10.86114.03,113.87
2017-01-1218:00:00,1, 0.16, 11.02113.87,114.03
2017-01-1219:00:00,-1,-0.25, 10.77114.03,114.28
2017-01-1220:00:00,-1,-0.36, 10.41114.28,114.64
2017-01-1221:00:00,1,-0.1, 10.31114.64,114.54
2017-01-1222:00:00,1, 0.14, 10.45114.54,114.68
2017-01-1223:00:00,1, 0.06, 10.51114.68,114.74
2017-01-1300:00:00,1,-0.08, 10.43114.74,114.66
2017-01-1301:00:00,1, 0.37, 10.8114.66,115.03
2017-01-1302:00:00,1,-0.08, 10.72115.03,114.95
2017-01-1303:00:00,1, 0.15, 10.87114.95,115.1
2017-01-1304:00:00,1,-0.04, 10.83115.1,115.06
2017-01-1305:00:00,1,-0.13, 10.7115.06,114.93
2017-01-1306:00:00,1, 0.05, 10.75114.93,114.98
2017-01-1307:00:00,-1, 0.26, 11.01114.98,114.72
2017-01-1308:00:00,1,-0.04, 10.97114.72,114.68
2017-01-1309:00:00,1, 0.04, 11.01114.68,114.72
2017-01-1310:00:00,1,-0.1, 10.91114.72,114.62
2017-01-1311:00:00,-1,-0.09, 10.82114.62,114.71
2017-01-1312:00:00,1,-0.04, 10.78114.71,114.67
2017-01-1313:00:00,0,-0., 10.78114.67,114.46
2017-01-1314:00:00,1, 0.34, 11.12114.46,114.8
2017-01-1315:00:00,1, 0.5, 11.62114.8,115.3
2017-01-1316:00:00,-1, 0.31, 11.93115.3,114.99
2017-01-1317:00:00,1, 0.03, 11.96114.99,115.02
2017-01-1318:00:00,1,-0.26, 11.7115.02,114.76
2017-01-1319:00:00,1,-0.14, 11.56114.76,114.62
2017-01-1320:00:00,1,-0.17, 11.39114.62,114.45
2017-01-1321:00:00,-1,-0.12, 11.27114.45,114.57
2017-01-1322:00:00,-1, 0.06, 11.33114.57,114.51
2017-01-1323:00:00,-1,-0., 11.33114.51,114.51
2017-01-1400:00:00,-1,-0., 11.33114.51,114.51
2017-01-1401:00:00,0, 0., 11.33114.51,114.51
2017-01-1402:00:00,-1,-0., 11.33114.51,114.51
2017-01-1403:00:00,1, 0., 11.33114.51,114.51
2017-01-1404:00:00,1, 0., 11.33114.51,114.51
2017-01-1405:00:00,0, 0., 11.33114.51,114.51
2017-01-1406:00:00,0, 0., 11.33114.51,114.51
2017-01-1407:00:00,0, 0., 11.33114.51,114.51
2017-01-1408:00:00,-1,-0., 11.33114.51,114.51
2017-01-1409:00:00,1, 0., 11.33114.51,114.51
2017-01-1410:00:00,0, 0., 11.33114.51,114.51
2017-01-1411:00:00,0, 0., 11.33114.51,114.51
2017-01-1412:00:00,0, 0., 11.33114.51,114.51
2017-01-1413:00:00,0, 0., 11.33114.51,114.51
2017-01-1414:00:00,0, 0., 11.33114.51,114.51
2017-01-1415:00:00,-1,-0., 11.33114.51,114.51
