,timeStamp,pl,accPL,lastPrice
1141,2016-11-07 10:00:00,0.0,44.5,349.0
1142,2016-11-07 11:00:00,0.5,45.0,349.25
1143,2016-11-07 12:00:00,0.25,45.25,348.75
1144,2016-11-07 13:00:00,0.5,45.75,348.5
1145,2016-11-07 14:00:00,0.25,46.0,348.0
1146,2016-11-07 15:00:00,0.75,46.75,347.75
1147,2016-11-07 16:00:00,-0.25,46.5,347.0
1148,2016-11-07 17:00:00,0.75,47.25,347.25
1149,2016-11-07 18:00:00,0.5,47.75,346.5
1150,2016-11-07 19:00:00,0.75,48.5,346.0
1151,2016-11-07 20:00:00,1.25,49.75,345.25
1152,2016-11-08 02:00:00,1.25,51.0,346.5
1153,2016-11-08 03:00:00,-0.25,50.75,345.25
1154,2016-11-08 04:00:00,-0.5,50.25,345.5
1155,2016-11-08 05:00:00,-0.0,50.25,346.0
1156,2016-11-08 06:00:00,-0.0,50.25,346.0
1157,2016-11-08 07:00:00,-0.25,50.0,346.0
1158,2016-11-08 08:00:00,-0.0,50.0,346.25
1159,2016-11-08 09:00:00,-1.0,49.0,346.25
1160,2016-11-08 10:00:00,-0.0,49.0,347.25
1161,2016-11-08 11:00:00,-0.25,48.75,347.25
1162,2016-11-08 12:00:00,0.25,49.0,347.0
1163,2016-11-08 13:00:00,0.0,49.0,347.25
1164,2016-11-08 14:00:00,-0.25,48.75,347.25
1165,2016-11-08 15:00:00,5.75,54.5,347.0
1166,2016-11-08 16:00:00,0.75,55.25,352.75
1167,2016-11-08 17:00:00,1.25,56.5,353.5
1168,2016-11-08 18:00:00,-0.75,55.75,354.75
1169,2016-11-08 19:00:00,-3.0,52.75,355.5
1170,2016-11-08 20:00:00,-1.0,51.75,352.5
1171,2016-11-09 02:00:00,1.75,53.5,353.5
1172,2016-11-09 03:00:00,0.5,54.0,351.75
1173,2016-11-09 04:00:00,3.25,57.25,351.25
1174,2016-11-09 05:00:00,0.0,57.25,348.0
1175,2016-11-09 06:00:00,-1.0,56.25,348.5
1176,2016-11-09 07:00:00,-1.25,55.0,349.5
1177,2016-11-09 08:00:00,-1.25,53.75,348.25
1178,2016-11-09 09:00:00,-0.25,53.5,349.5
1179,2016-11-09 10:00:00,-0.25,53.25,349.75
1180,2016-11-09 11:00:00,-0.0,53.25,350.0
1181,2016-11-09 12:00:00,-0.25,53.0,350.0
1182,2016-11-09 13:00:00,-1.75,51.25,350.25
1183,2016-11-09 14:00:00,0.0,51.25,352.0
1184,2016-11-09 15:00:00,2.75,54.0,352.0
1185,2016-11-09 16:00:00,-4.5,49.5,354.75
1186,2016-11-09 17:00:00,-0.75,48.75,350.25
1187,2016-11-09 18:00:00,7.0,55.75,351.0
1188,2016-11-09 19:00:00,-2.5,53.25,344.0
1189,2016-11-09 20:00:00,-0.25,53.0,341.5
1190,2016-11-10 02:00:00,0.0,53.0,341.25
1191,2016-11-10 03:00:00,0.0,53.0,342.25
1192,2016-11-10 04:00:00,-0.25,52.75,343.0
1193,2016-11-10 05:00:00,-0.5,52.25,342.75
1194,2016-11-10 06:00:00,-1.0,51.25,342.25
1195,2016-11-10 07:00:00,2.25,53.5,343.25
1196,2016-11-10 08:00:00,-0.25,53.25,345.5
1197,2016-11-10 09:00:00,-0.5,52.75,345.25
1198,2016-11-10 10:00:00,0.0,52.75,344.75
1199,2016-11-10 11:00:00,-0.0,52.75,344.75
1200,2016-11-10 12:00:00,-1.0,51.75,344.75
1201,2016-11-10 13:00:00,1.5,53.25,345.75
1202,2016-11-10 14:00:00,0.25,53.5,344.25
1203,2016-11-10 15:00:00,-2.25,51.25,344.0
1204,2016-11-10 16:00:00,-1.75,49.5,341.75
1205,2016-11-10 17:00:00,1.5,51.0,343.5
1206,2016-11-10 18:00:00,-0.75,50.25,342.0
1207,2016-11-10 19:00:00,-1.25,49.0,342.75
1208,2016-11-10 20:00:00,0.75,49.75,341.5
1209,2016-11-11 02:00:00,0.0,49.75,342.25
1210,2016-11-11 03:00:00,-0.0,49.75,344.25
1211,2016-11-11 04:00:00,-0.0,49.75,344.25
1212,2016-11-11 05:00:00,-0.25,49.5,344.25
1213,2016-11-11 06:00:00,-0.5,49.0,344.5
1214,2016-11-11 07:00:00,-0.0,49.0,344.0
1215,2016-11-11 08:00:00,0.25,49.25,344.0
1216,2016-11-11 09:00:00,0.75,50.0,343.75
1217,2016-11-11 10:00:00,0.5,50.5,343.0
1218,2016-11-11 11:00:00,0.25,50.75,342.5
1219,2016-11-11 12:00:00,0.75,51.5,342.25
1220,2016-11-11 13:00:00,-0.25,51.25,341.5
1221,2016-11-11 14:00:00,0.25,51.5,341.75
1222,2016-11-11 15:00:00,0.75,52.25,341.5
1223,2016-11-11 16:00:00,-0.5,51.75,340.75
1224,2016-11-11 17:00:00,1.25,53.0,341.25
1225,2016-11-11 18:00:00,0.0,53.0,340.0
1226,2016-11-11 19:00:00,-0.25,52.75,340.0
1227,2016-11-11 20:00:00,-0.5,52.25,340.25
1228,2016-11-14 02:00:00,0.0,52.25,340.75
1229,2016-11-14 03:00:00,-0.25,52.0,340.75
1230,2016-11-14 04:00:00,0.75,52.75,340.5
1231,2016-11-14 05:00:00,0.25,53.0,339.75
1232,2016-11-14 06:00:00,0.25,53.25,340.0
1233,2016-11-14 07:00:00,0.25,53.5,339.75
1234,2016-11-14 08:00:00,1.0,54.5,340.0
1235,2016-11-14 09:00:00,-0.25,54.25,339.0
1236,2016-11-14 10:00:00,-0.75,53.5,339.25
1237,2016-11-14 11:00:00,-0.75,52.75,338.5
1238,2016-11-14 12:00:00,0.0,52.75,337.75
1239,2016-11-14 13:00:00,-0.25,52.5,337.75
1240,2016-11-14 14:00:00,0.25,52.75,337.5
1241,2016-11-14 15:00:00,0.25,53.0,337.75
1242,2016-11-14 16:00:00,-1.25,51.75,338.0
1243,2016-11-14 17:00:00,0.5,52.25,336.75
1244,2016-11-14 18:00:00,-0.25,52.0,337.25
1245,2016-11-14 19:00:00,0.0,52.0,337.0
1246,2016-11-14 20:00:00,0.0,52.0,337.0
1247,2016-11-15 02:00:00,-0.25,51.75,337.0
1248,2016-11-15 03:00:00,-0.5,51.25,336.75
1249,2016-11-15 04:00:00,-0.25,51.0,336.25
1250,2016-11-15 05:00:00,-0.0,51.0,336.0
1251,2016-11-15 06:00:00,0.0,51.0,336.0
1252,2016-11-15 07:00:00,0.0,51.0,336.0
1253,2016-11-15 08:00:00,-0.25,50.75,336.0
1254,2016-11-15 09:00:00,-0.5,50.25,336.25
1255,2016-11-15 10:00:00,-0.5,49.75,336.75
1256,2016-11-15 11:00:00,-0.25,49.5,337.25
1257,2016-11-15 12:00:00,0.5,50.0,337.0
1258,2016-11-15 13:00:00,0.0,50.0,336.5
1259,2016-11-15 14:00:00,-2.25,47.75,336.5
1260,2016-11-15 15:00:00,-0.75,47.0,338.75
1261,2016-11-15 16:00:00,-0.25,46.75,339.5
1262,2016-11-15 17:00:00,-1.25,45.5,339.25
1263,2016-11-15 18:00:00,0.75,46.25,340.5
1264,2016-11-15 19:00:00,-0.0,46.25,341.25
1265,2016-11-15 20:00:00,0.75,47.0,341.25
1266,2016-11-16 02:00:00,0.75,47.75,342.0
1267,2016-11-16 03:00:00,-0.5,47.25,341.25
1268,2016-11-16 04:00:00,-0.25,47.0,341.75
1269,2016-11-16 05:00:00,-0.5,46.5,341.5
1270,2016-11-16 06:00:00,0.5,47.0,342.0
1271,2016-11-16 07:00:00,-0.5,46.5,341.5
1272,2016-11-16 08:00:00,-1.0,45.5,342.0
1273,2016-11-16 09:00:00,-0.25,45.25,343.0
1274,2016-11-16 10:00:00,-0.25,45.0,342.75
1275,2016-11-16 11:00:00,-0.5,44.5,342.5
1276,2016-11-16 12:00:00,0.25,44.75,342.0
1277,2016-11-16 13:00:00,0.25,45.0,342.25
1278,2016-11-16 14:00:00,0.25,45.25,342.5
1279,2016-11-16 15:00:00,-2.25,43.0,342.75
1280,2016-11-16 16:00:00,0.5,43.5,340.5
1281,2016-11-16 17:00:00,-0.5,43.0,341.0
1282,2016-11-16 18:00:00,1.5,44.5,340.5
1283,2016-11-16 19:00:00,-0.5,44.0,339.0
1284,2016-11-16 20:00:00,-0.25,43.75,339.5
1285,2016-11-17 02:00:00,-0.5,43.25,339.75
1286,2016-11-17 03:00:00,-0.25,43.0,339.25
1287,2016-11-17 04:00:00,0.25,43.25,339.5
1288,2016-11-17 05:00:00,0.0,43.25,339.25
1289,2016-11-17 06:00:00,0.0,43.25,339.25
1290,2016-11-17 07:00:00,0.25,43.5,339.5
1291,2016-11-17 08:00:00,0.25,43.75,339.75
1292,2016-11-17 09:00:00,-0.25,43.5,339.5
1293,2016-11-17 10:00:00,-0.0,43.5,339.75
1294,2016-11-17 11:00:00,-0.0,43.5,339.75
1295,2016-11-17 12:00:00,-0.5,43.0,339.5
1296,2016-11-17 13:00:00,0.25,43.25,340.0
1297,2016-11-17 14:00:00,0.5,43.75,340.25
1298,2016-11-17 15:00:00,-1.25,42.5,339.75
1299,2016-11-17 16:00:00,1.25,43.75,338.5
1300,2016-11-17 17:00:00,1.0,44.75,339.75
1301,2016-11-17 18:00:00,-0.75,44.0,340.75
1302,2016-11-17 19:00:00,-0.75,43.25,341.5
1303,2016-11-17 20:00:00,0.25,43.5,342.25
1304,2016-11-18 02:00:00,0.5,44.0,342.0
1305,2016-11-18 03:00:00,-0.0,44.0,341.5
1306,2016-11-18 04:00:00,0.0,44.0,341.25
1307,2016-11-18 05:00:00,0.0,44.0,341.25
1308,2016-11-18 06:00:00,0.5,44.5,341.25
1309,2016-11-18 07:00:00,0.0,44.5,341.75
1310,2016-11-18 08:00:00,0.25,44.75,342.25
1311,2016-11-18 09:00:00,-1.25,43.5,342.5
1312,2016-11-18 10:00:00,0.25,43.75,341.25
1313,2016-11-18 11:00:00,-0.5,43.25,341.0
1314,2016-11-18 12:00:00,-0.0,43.25,341.5
1315,2016-11-18 13:00:00,-2.5,40.75,341.5
1316,2016-11-18 14:00:00,1.25,42.0,344.0
1317,2016-11-18 15:00:00,2.75,44.75,342.75
1318,2016-11-18 16:00:00,0.5,45.25,345.5
1319,2016-11-18 17:00:00,0.75,46.0,346.0
1320,2016-11-18 18:00:00,-0.25,45.75,345.25
1321,2016-11-18 19:00:00,0.75,46.5,345.5
1322,2016-11-18 20:00:00,1.25,47.75,344.75
1323,2016-11-21 02:00:00,-0.75,47.0,346.0
1324,2016-11-21 03:00:00,0.25,47.25,346.75
1325,2016-11-21 04:00:00,0.5,47.75,346.5
1326,2016-11-21 05:00:00,0.25,48.0,347.0
1327,2016-11-21 06:00:00,-0.0,48.0,347.25
1328,2016-11-21 07:00:00,0.0,48.0,347.25
1329,2016-11-21 08:00:00,-0.0,48.0,347.25
1330,2016-11-21 09:00:00,0.25,48.25,347.0
1331,2016-11-21 10:00:00,0.75,49.0,346.75
1332,2016-11-21 11:00:00,-0.25,48.75,346.0
1333,2016-11-21 12:00:00,-0.5,48.25,345.75
1334,2016-11-21 13:00:00,0.75,49.0,345.25
1335,2016-11-21 14:00:00,0.75,49.75,346.0
1336,2016-11-21 15:00:00,-0.5,49.25,346.75
1337,2016-11-21 16:00:00,1.5,50.75,347.25
1338,2016-11-21 17:00:00,-1.0,49.75,345.75
1339,2016-11-21 18:00:00,-1.75,48.0,346.75
1340,2016-11-21 19:00:00,-0.75,47.25,348.5
1341,2016-11-21 20:00:00,-0.75,46.5,349.25
1342,2016-11-22 02:00:00,-1.25,45.25,350.0
1343,2016-11-22 03:00:00,0.25,45.5,348.75
1344,2016-11-22 04:00:00,0.25,45.75,348.5
1345,2016-11-22 05:00:00,-0.5,45.25,348.75
1346,2016-11-22 06:00:00,-0.25,45.0,349.25
1347,2016-11-22 07:00:00,-0.0,45.0,349.5
1348,2016-11-22 08:00:00,-0.25,44.75,349.5
1349,2016-11-22 09:00:00,-0.25,44.5,349.25
1350,2016-11-22 10:00:00,-0.0,44.5,349.5
1351,2016-11-22 11:00:00,-0.0,44.5,349.5
1352,2016-11-22 12:00:00,-0.75,43.75,349.25
1353,2016-11-22 13:00:00,-1.0,42.75,348.5
1354,2016-11-22 14:00:00,0.5,43.25,347.5
1355,2016-11-22 15:00:00,1.0,44.25,348.0
1356,2016-11-22 16:00:00,1.0,45.25,349.0
1357,2016-11-22 17:00:00,0.5,45.75,350.0
1358,2016-11-22 18:00:00,0.5,46.25,350.5
1359,2016-11-22 19:00:00,0.75,47.0,350.0
1360,2016-11-22 20:00:00,0.25,47.25,350.75
1361,2016-11-23 02:00:00,2.5,49.75,351.0
1362,2016-11-23 03:00:00,-0.25,49.5,348.5
1363,2016-11-23 04:00:00,0.5,50.0,348.25
1364,2016-11-23 05:00:00,0.5,50.5,348.75
1365,2016-11-23 06:00:00,0.0,50.5,348.25
1366,2016-11-23 07:00:00,0.25,50.75,348.25
1367,2016-11-23 08:00:00,0.25,51.0,348.0
1368,2016-11-23 09:00:00,0.25,51.25,348.25
1369,2016-11-23 10:00:00,0.0,51.25,348.0
1370,2016-11-23 11:00:00,-0.25,51.0,348.25
1371,2016-11-23 12:00:00,-0.25,50.75,348.0
1372,2016-11-23 13:00:00,0.5,51.25,347.75
1373,2016-11-23 14:00:00,0.75,52.0,348.25
1374,2016-11-23 15:00:00,0.75,52.75,347.5
1375,2016-11-23 16:00:00,0.0,52.75,348.25
1376,2016-11-23 17:00:00,-1.25,51.5,350.0
1377,2016-11-23 18:00:00,1.0,52.5,348.75
1378,2016-11-23 19:00:00,-0.75,51.75,349.75
1379,2016-11-23 20:00:00,0.0,51.75,350.5
1380,2016-11-25 15:00:00,-0.0,51.75,350.5
1381,2016-11-25 16:00:00,-0.0,51.75,349.0
1382,2016-11-25 17:00:00,-0.0,51.75,349.0
1383,2016-11-25 18:00:00,0.75,52.5,348.5
1384,2016-11-25 19:00:00,0.25,52.75,349.25
1385,2016-11-28 02:00:00,-1.5,51.25,349.0
1386,2016-11-28 03:00:00,0.0,51.25,350.5
1387,2016-11-28 04:00:00,0.25,51.5,350.5
1388,2016-11-28 05:00:00,0.25,51.75,350.75
1389,2016-11-28 06:00:00,-0.0,51.75,351.0
1390,2016-11-28 07:00:00,0.0,51.75,351.0
1391,2016-11-28 08:00:00,-0.75,51.0,352.75
1392,2016-11-28 09:00:00,-2.0,49.0,352.0
1393,2016-11-28 10:00:00,0.0,49.0,350.0
1394,2016-11-28 11:00:00,-2.0,47.0,350.0
1395,2016-11-28 12:00:00,0.0,47.0,348.0
1396,2016-11-28 13:00:00,1.0,48.0,348.0
1397,2016-11-28 14:00:00,-0.0,48.0,349.0
1398,2016-11-28 15:00:00,-0.75,47.25,348.25
1399,2016-11-28 16:00:00,0.25,47.5,347.5
1400,2016-11-28 17:00:00,-0.0,47.5,347.75
1401,2016-11-28 18:00:00,1.5,49.0,347.75
1402,2016-11-28 19:00:00,0.5,49.5,349.25
1403,2016-11-28 20:00:00,0.0,49.5,348.75
1404,2016-11-29 02:00:00,0.75,50.25,348.75
1405,2016-11-29 03:00:00,-0.5,49.75,348.0
1406,2016-11-29 04:00:00,-0.5,49.25,347.5
1407,2016-11-29 05:00:00,-0.25,49.0,347.0
1408,2016-11-29 06:00:00,0.25,49.25,346.75
1409,2016-11-29 07:00:00,0.0,49.25,347.0
1410,2016-11-29 08:00:00,0.0,49.25,347.0
1411,2016-11-29 09:00:00,-0.0,49.25,347.0
1412,2016-11-29 10:00:00,-0.25,49.0,346.75
1413,2016-11-29 11:00:00,-0.5,48.5,346.5
1414,2016-11-29 12:00:00,-0.0,48.5,346.0
1415,2016-11-29 13:00:00,0.25,48.75,346.0
1416,2016-11-29 14:00:00,1.25,50.0,346.25
1417,2016-11-29 15:00:00,-1.5,48.5,345.0
1418,2016-11-29 16:00:00,2.0,50.5,343.5
1419,2016-11-29 17:00:00,0.0,50.5,341.5
1420,2016-11-29 18:00:00,-1.0,49.5,341.5
1421,2016-11-29 19:00:00,2.5,52.0,340.5
1422,2016-11-29 20:00:00,2.25,54.25,338.0
1423,2016-11-30 02:00:00,3.25,57.5,335.75
1424,2016-11-30 03:00:00,1.0,58.5,339.0
1425,2016-11-30 04:00:00,0.0,58.5,338.0
1426,2016-11-30 05:00:00,0.25,58.75,339.5
1427,2016-11-30 06:00:00,-0.25,58.5,339.75
1428,2016-11-30 07:00:00,0.0,58.5,340.0
1429,2016-11-30 08:00:00,0.75,59.25,340.0
1430,2016-11-30 09:00:00,0.5,59.75,340.75
1431,2016-11-30 10:00:00,-0.5,59.25,340.25
1432,2016-11-30 11:00:00,0.25,59.5,340.75
1433,2016-11-30 12:00:00,0.25,59.75,341.0
1434,2016-11-30 13:00:00,0.25,60.0,340.75
1435,2016-11-30 14:00:00,0.25,60.25,340.5
1436,2016-11-30 15:00:00,0.5,60.75,340.75
1437,2016-11-30 16:00:00,-1.75,59.0,340.25
1438,2016-11-30 17:00:00,0.25,59.25,338.5
1439,2016-11-30 18:00:00,0.0,59.25,338.75
1440,2016-11-30 19:00:00,-0.5,58.75,338.75
1441,2016-11-30 20:00:00,-1.5,57.25,338.25
1442,2016-12-01 02:00:00,1.0,58.25,336.75
1443,2016-12-01 03:00:00,-0.75,57.5,337.75
1444,2016-12-01 04:00:00,0.5,58.0,337.0
1445,2016-12-01 05:00:00,0.25,58.25,337.5
1446,2016-12-01 06:00:00,0.0,58.25,337.75
1447,2016-12-01 07:00:00,-0.0,58.25,337.75
1448,2016-12-01 08:00:00,0.25,58.5,337.5
1449,2016-12-01 09:00:00,0.0,58.5,337.75
1450,2016-12-01 11:00:00,0.25,58.75,338.0
1451,2016-12-01 12:00:00,0.5,59.25,337.75
1452,2016-12-01 13:00:00,0.25,59.5,338.25
1453,2016-12-01 14:00:00,1.25,60.75,338.0
1454,2016-12-01 15:00:00,-1.5,59.25,336.75
1455,2016-12-01 16:00:00,-2.25,57.0,335.25
1456,2016-12-01 17:00:00,-0.75,56.25,333.0
1457,2016-12-01 18:00:00,-0.25,56.0,332.25
1458,2016-12-01 19:00:00,-1.0,55.0,332.0
1459,2016-12-01 20:00:00,-1.0,54.0,331.0
1460,2016-12-02 02:00:00,-1.0,53.0,332.0
1461,2016-12-02 03:00:00,-0.25,52.75,333.0
1462,2016-12-02 05:00:00,0.25,53.0,332.75
1463,2016-12-02 08:00:00,-0.0,53.0,333.0
1464,2016-12-02 09:00:00,-0.5,52.5,333.0
1465,2016-12-02 10:00:00,0.25,52.75,333.5
1466,2016-12-02 12:00:00,-1.0,51.75,333.25
1467,2016-12-02 13:00:00,-0.25,51.5,334.25
1468,2016-12-02 14:00:00,-0.0,51.5,334.0
1469,2016-12-02 15:00:00,-0.0,51.5,334.0
1470,2016-12-02 16:00:00,1.0,52.5,333.25
1471,2016-12-02 17:00:00,0.5,53.0,334.25
1472,2016-12-02 18:00:00,-1.5,51.5,334.75
1473,2016-12-02 19:00:00,0.0,51.5,336.25
1474,2016-12-02 20:00:00,-1.0,50.5,336.5
1475,2016-12-05 02:00:00,-2.0,48.5,337.5
1476,2016-12-05 03:00:00,-0.25,48.25,339.5
1477,2016-12-05 06:00:00,-0.0,48.25,339.75
1478,2016-12-05 07:00:00,-0.25,48.0,339.75
1479,2016-12-05 08:00:00,-0.0,48.0,340.0
1480,2016-12-05 09:00:00,0.25,48.25,340.0
1481,2016-12-05 11:00:00,-0.0,48.25,339.75
1482,2016-12-05 14:00:00,-0.0,48.25,339.5
1483,2016-12-05 15:00:00,0.0,48.25,339.5
1484,2016-12-05 16:00:00,0.25,48.5,345.75
1485,2016-12-05 17:00:00,0.25,48.75,346.0
1486,2016-12-05 18:00:00,3.0,51.75,345.75
1487,2016-12-05 19:00:00,0.75,52.5,348.75
1488,2016-12-05 20:00:00,-0.25,52.25,348.0
1489,2016-12-06 02:00:00,-0.5,51.75,348.25
1490,2016-12-06 04:00:00,0.5,52.25,348.75
1491,2016-12-06 05:00:00,-0.25,52.0,348.25
1492,2016-12-06 06:00:00,-0.5,51.5,348.5
1493,2016-12-06 07:00:00,0.25,51.75,349.0
1494,2016-12-06 08:00:00,-0.25,51.5,348.75
1495,2016-12-06 09:00:00,0.25,51.75,349.0
1496,2016-12-06 10:00:00,0.0,51.75,348.75
1497,2016-12-06 11:00:00,-0.0,51.75,348.75
1498,2016-12-06 12:00:00,-0.25,51.5,348.75
1499,2016-12-06 13:00:00,-0.5,51.0,349.0
1500,2016-12-06 14:00:00,0.0,51.0,349.5
1501,2016-12-06 15:00:00,-1.25,49.75,350.0
1502,2016-12-06 16:00:00,-2.0,47.75,351.25
1503,2016-12-06 17:00:00,-0.0,47.75,353.25
1504,2016-12-06 18:00:00,1.75,49.5,353.25
1505,2016-12-06 19:00:00,-1.0,48.5,351.5
1506,2016-12-06 20:00:00,2.25,50.75,352.5
1507,2016-12-07 02:00:00,-0.5,50.25,350.25
1508,2016-12-07 04:00:00,0.25,50.5,350.75
1509,2016-12-07 06:00:00,1.0,51.5,350.5
1510,2016-12-07 08:00:00,-1.25,50.25,349.5
1511,2016-12-07 09:00:00,2.25,52.5,350.75
1512,2016-12-07 11:00:00,1.5,54.0,348.5
1513,2016-12-07 12:00:00,0.25,54.25,350.0
1514,2016-12-07 13:00:00,0.0,54.25,349.75
1515,2016-12-07 14:00:00,1.0,55.25,349.75
1516,2016-12-07 15:00:00,-0.25,55.0,348.75
1517,2016-12-07 16:00:00,0.5,55.5,348.5
1518,2016-12-07 17:00:00,0.25,55.75,349.0
1519,2016-12-07 18:00:00,0.25,56.0,349.25
1520,2016-12-07 19:00:00,1.25,57.25,349.0
1521,2016-12-07 20:00:00,-0.5,56.75,350.25
1522,2016-12-08 08:00:00,0.0,56.75,350.75
1523,2016-12-08 09:00:00,-1.0,55.75,350.75
1524,2016-12-08 14:00:00,0.75,56.5,351.75
1525,2016-12-08 15:00:00,-1.0,55.5,351.0
1526,2016-12-08 16:00:00,4.5,60.0,352.0
1527,2016-12-08 17:00:00,2.25,62.25,347.5
1528,2016-12-08 18:00:00,0.25,62.5,345.25
1529,2016-12-08 19:00:00,-2.25,60.25,345.5
1530,2016-12-08 20:00:00,-0.75,59.5,347.75
1531,2016-12-09 06:00:00,-0.25,59.25,348.5
1532,2016-12-09 14:00:00,-0.25,59.0,348.75
1533,2016-12-09 16:00:00,-0.5,58.5,349.0
1534,2016-12-09 17:00:00,1.0,59.5,349.5
1535,2016-12-09 18:00:00,-2.75,56.75,348.5
1536,2016-12-09 19:00:00,4.75,61.5,345.75
1537,2016-12-09 20:00:00,1.0,62.5,350.5
1538,2016-12-12 02:00:00,0.5,63.0,351.5
1539,2016-12-12 08:00:00,-0.25,62.75,352.0
1540,2016-12-12 09:00:00,1.25,64.0,352.25
1541,2016-12-12 10:00:00,0.25,64.25,351.0
1542,2016-12-12 14:00:00,0.0,64.25,351.25
1543,2016-12-12 15:00:00,0.0,64.25,351.25
1544,2016-12-12 16:00:00,3.25,67.5,353.5
1545,2016-12-12 17:00:00,-1.5,66.0,350.25
1546,2016-12-12 18:00:00,-1.25,64.75,351.75
1547,2016-12-12 19:00:00,0.5,65.25,353.0
1548,2016-12-12 20:00:00,0.75,66.0,353.5
1549,2016-12-13 02:00:00,-0.75,65.25,354.25
1550,2016-12-13 03:00:00,-0.0,65.25,355.0
1551,2016-12-13 04:00:00,-0.0,65.25,355.0
1552,2016-12-13 08:00:00,0.0,65.25,354.5
1553,2016-12-13 10:00:00,-0.0,65.25,354.75
1554,2016-12-13 12:00:00,0.25,65.5,354.75
1555,2016-12-13 13:00:00,0.25,65.75,354.5
1556,2016-12-13 14:00:00,-0.75,65.0,354.25
1557,2016-12-13 15:00:00,0.0,65.0,353.5
1558,2016-12-13 16:00:00,0.0,65.0,353.5
1559,2016-12-13 17:00:00,1.5,66.5,356.5
1560,2016-12-13 18:00:00,-0.75,65.75,358.0
1561,2016-12-13 19:00:00,1.75,67.5,358.75
1562,2016-12-13 20:00:00,-0.25,67.25,357.0
1563,2016-12-14 02:00:00,0.0,67.25,356.75
1564,2016-12-14 03:00:00,-0.0,67.25,356.75
1565,2016-12-14 15:00:00,1.75,69.0,356.75
1566,2016-12-14 16:00:00,0.25,69.25,355.0
1567,2016-12-14 17:00:00,1.0,70.25,354.75
1568,2016-12-14 18:00:00,1.25,71.5,353.75
1569,2016-12-15 07:00:00,-6.5,65.0,355.0
1570,2016-12-15 08:00:00,0.5,65.5,361.5
1571,2016-12-15 09:00:00,0.5,66.0,361.0
1572,2016-12-15 10:00:00,0.25,66.25,361.5
1573,2016-12-15 11:00:00,-0.5,65.75,361.25
1574,2016-12-15 12:00:00,0.0,65.75,361.75
1575,2016-12-15 13:00:00,-0.0,65.75,361.75
1576,2016-12-15 14:00:00,-0.0,65.75,360.5
1577,2016-12-15 15:00:00,-0.0,65.75,360.5
1578,2016-12-15 16:00:00,0.0,65.75,359.75
1579,2016-12-15 17:00:00,-0.0,65.75,361.75
1580,2016-12-15 18:00:00,-0.5,65.25,358.0
1581,2016-12-15 19:00:00,-0.5,64.75,357.5
1582,2016-12-15 20:00:00,-0.75,64.0,357.0
1583,2016-12-16 02:00:00,0.0,64.0,356.25
1584,2016-12-16 03:00:00,0.0,64.0,356.25
1585,2016-12-16 04:00:00,0.5,64.5,357.5
1586,2016-12-16 05:00:00,-0.0,64.5,357.0
1587,2016-12-16 06:00:00,0.5,65.0,356.75
1588,2016-12-16 07:00:00,-0.25,64.75,357.25
1589,2016-12-16 08:00:00,0.25,65.0,357.0
1590,2016-12-16 09:00:00,0.5,65.5,356.75
1591,2016-12-16 10:00:00,0.0,65.5,357.25
1592,2016-12-16 11:00:00,0.25,65.75,357.25
1593,2016-12-16 12:00:00,0.0,65.75,357.0
1594,2016-12-16 13:00:00,-0.25,65.5,357.0
1595,2016-12-16 14:00:00,0.0,65.5,357.25
1596,2016-12-16 15:00:00,-0.0,65.5,357.25
1597,2016-12-16 16:00:00,-2.25,63.25,356.5
1598,2016-12-16 17:00:00,1.25,64.5,354.25
1599,2016-12-16 18:00:00,0.75,65.25,355.5
1600,2016-12-16 19:00:00,0.75,66.0,354.75
1601,2016-12-16 20:00:00,1.75,67.75,355.5
1602,2016-12-19 02:00:00,0.75,68.5,357.25
1603,2016-12-19 03:00:00,-0.0,68.5,356.5
1604,2016-12-19 04:00:00,0.0,68.5,356.5
1605,2016-12-19 05:00:00,-0.0,68.5,356.5
1606,2016-12-19 06:00:00,-0.0,68.5,356.5
1607,2016-12-19 07:00:00,1.0,69.5,356.5
1608,2016-12-19 08:00:00,0.75,70.25,355.5
1609,2016-12-19 09:00:00,0.75,71.0,356.25
1610,2016-12-19 10:00:00,-0.5,70.5,355.5
1611,2016-12-19 11:00:00,0.5,71.0,355.0
1612,2016-12-19 12:00:00,0.25,71.25,354.5
1613,2016-12-19 13:00:00,0.25,71.5,354.75
1614,2016-12-19 14:00:00,-0.5,71.0,355.0
1615,2016-12-19 15:00:00,-0.25,70.75,354.5
1616,2016-12-19 16:00:00,-0.0,70.75,354.75
1617,2016-12-19 17:00:00,-0.0,70.75,352.75
1618,2016-12-19 18:00:00,-0.0,70.75,352.0
1619,2016-12-19 19:00:00,0.5,71.25,351.75
1620,2016-12-19 20:00:00,-1.5,69.75,352.25
1621,2016-12-20 02:00:00,0.25,70.0,353.75
1622,2016-12-20 03:00:00,0.25,70.25,353.5
1623,2016-12-20 04:00:00,0.25,70.5,353.25
1624,2016-12-20 05:00:00,0.0,70.5,353.0
1625,2016-12-20 06:00:00,0.5,71.0,353.0
1626,2016-12-20 07:00:00,0.0,71.0,352.5
1627,2016-12-20 08:00:00,-0.0,71.0,352.5
1628,2016-12-20 09:00:00,0.0,71.0,352.5
1629,2016-12-20 10:00:00,0.0,71.0,352.5
1630,2016-12-20 11:00:00,0.5,71.5,352.5
1631,2016-12-20 12:00:00,0.5,72.0,352.0
